501.000	1.000	1.000	6500.000	7000.000
6.500000E+3	5.700000E+1
6.501000E+3	5.900000E+1
6.502000E+3	6.300000E+1
6.503000E+3	9.400000E+1
6.504000E+3	6.700000E+1
6.505000E+3	8.000000E+1
6.506000E+3	6.400000E+1
6.507000E+3	8.000000E+1
6.508000E+3	1.180000E+2
6.509000E+3	1.730000E+2
6.510000E+3	1.950000E+2
6.511000E+3	1.260000E+2
6.512000E+3	2.820000E+2
6.513000E+3	1.760000E+2
6.514000E+3	1.490000E+2
6.515000E+3	1.190000E+2
6.516000E+3	7.200000E+1
6.517000E+3	6.700000E+1
6.518000E+3	5.600000E+1
6.519000E+3	4.800000E+1
6.520000E+3	7.900000E+1
6.521000E+3	5.300000E+1
6.522000E+3	2.900000E+1
6.523000E+3	5.400000E+1
6.524000E+3	6.500000E+1
6.525000E+3	4.400000E+1
6.526000E+3	4.500000E+1
6.527000E+3	4.600000E+1
6.528000E+3	6.600000E+1
6.529000E+3	4.700000E+1
6.530000E+3	3.100000E+1
6.531000E+3	3.000000E+1
6.532000E+3	3.300000E+1
6.533000E+3	6.200000E+1
6.534000E+3	5.900000E+1
6.535000E+3	3.600000E+1
6.536000E+3	6.600000E+1
6.537000E+3	6.600000E+1
6.538000E+3	6.000000E+1
6.539000E+3	6.800000E+1
6.540000E+3	5.100000E+1
6.541000E+3	5.100000E+1
6.542000E+3	8.300000E+1
6.543000E+3	5.500000E+1
6.544000E+3	2.800000E+1
6.545000E+3	3.200000E+1
6.546000E+3	4.100000E+1
6.547000E+3	2.400000E+1
6.548000E+3	6.900000E+1
6.549000E+3	5.400000E+1
6.550000E+3	4.300000E+1
6.551000E+3	7.500000E+1
6.552000E+3	4.600000E+1
6.553000E+3	2.500000E+1
6.554000E+3	2.000000E+1
6.555000E+3	4.400000E+1
6.556000E+3	3.000000E+1
6.557000E+3	2.400000E+1
6.558000E+3	4.100000E+1
6.559000E+3	5.200000E+1
6.560000E+3	3.300000E+1
6.561000E+3	4.900000E+1
6.562000E+3	1.800000E+1
6.563000E+3	3.200000E+1
6.564000E+3	4.200000E+1
6.565000E+3	4.900000E+1
6.566000E+3	6.300000E+1
6.567000E+3	7.500000E+1
6.568000E+3	2.800000E+1
6.569000E+3	2.500000E+1
6.570000E+3	2.400000E+1
6.571000E+3	6.100000E+1
6.572000E+3	7.200000E+1
6.573000E+3	4.000000E+1
6.574000E+3	3.100000E+1
6.575000E+3	5.200000E+1
6.576000E+3	2.600000E+1
6.577000E+3	4.400000E+1
6.578000E+3	3.400000E+1
6.579000E+3	3.600000E+1
6.580000E+3	9.300000E+1
6.581000E+3	3.300000E+1
6.582000E+3	6.800000E+1
6.583000E+3	3.200000E+1
6.584000E+3	2.500000E+1
6.585000E+3	3.900000E+1
6.586000E+3	2.400000E+1
6.587000E+3	3.700000E+1
6.588000E+3	2.400000E+1
6.589000E+3	1.800000E+1
6.590000E+3	6.200000E+1
6.591000E+3	4.200000E+1
6.592000E+3	6.000000E+1
6.593000E+3	4.100000E+1
6.594000E+3	1.900000E+1
6.595000E+3	1.600000E+1
6.596000E+3	2.700000E+1
6.597000E+3	7.000000E+1
6.598000E+3	7.100000E+1
6.599000E+3	2.200000E+1
6.600000E+3	5.600000E+1
6.601000E+3	5.100000E+1
6.602000E+3	1.700000E+2
6.603000E+3	1.410000E+2
6.604000E+3	1.350000E+2
6.605000E+3	2.030000E+2
6.606000E+3	1.260000E+2
6.607000E+3	1.010000E+2
6.608000E+3	0.000000E+0
6.609000E+3	5.700000E+1
6.610000E+3	6.300000E+1
6.611000E+3	3.400000E+1
6.612000E+3	6.300000E+1
6.613000E+3	3.200000E+1
6.614000E+3	2.800000E+1
6.615000E+3	3.700000E+1
6.616000E+3	7.900000E+1
6.617000E+3	4.300000E+1
6.618000E+3	4.600000E+1
6.619000E+3	3.000000E+1
6.620000E+3	4.700000E+1
6.621000E+3	2.100000E+1
6.622000E+3	5.200000E+1
6.623000E+3	5.700000E+1
6.624000E+3	2.900000E+1
6.625000E+3	4.000000E+1
6.626000E+3	1.800000E+1
6.627000E+3	4.500000E+1
6.628000E+3	4.100000E+1
6.629000E+3	3.700000E+1
6.630000E+3	4.600000E+1
6.631000E+3	2.300000E+1
6.632000E+3	4.200000E+1
6.633000E+3	3.500000E+1
6.634000E+3	2.600000E+1
6.635000E+3	3.900000E+1
6.636000E+3	2.500000E+1
6.637000E+3	3.300000E+1
6.638000E+3	4.000000E+1
6.639000E+3	3.300000E+1
6.640000E+3	2.100000E+1
6.641000E+3	1.800000E+1
6.642000E+3	5.500000E+1
