201.000	1.000	0.200	6910.000	6950.000
6.944600E+3	6.400000E+1
6.944800E+3	4.100000E+1
6.945000E+3	3.000000E+1
6.945200E+3	1.300000E+1
6.945400E+3	1.500000E+1
6.945600E+3	5.800000E+1
6.945800E+3	2.600000E+1
6.946000E+3	3.000000E+1
6.946200E+3	2.500000E+1
6.946400E+3	5.100000E+1
6.946600E+3	1.300000E+1
6.946800E+3	2.900000E+1
6.947000E+3	1.800000E+1
6.947200E+3	3.200000E+1
6.947400E+3	7.200000E+1
6.947600E+3	2.300000E+1
6.947800E+3	5.000000E+1
6.948000E+3	3.000000E+1
6.948200E+3	3.800000E+1
6.948400E+3	1.800000E+1
6.948600E+3	3.300000E+1
6.948800E+3	4.800000E+1
6.949000E+3	4.300000E+1
6.949200E+3	2.500000E+1
6.949400E+3	2.600000E+1
6.949600E+3	4.000000E+1
6.949800E+3	0.000000E+0
6.950000E+3	2.500000E+1
