X	Y
159	28.907613754
160	29.948808670
161	31.572494507
162	31.721464157
163	32.119911194
164	31.929059982
165	31.361360550
166	31.882909775
167	29.868679047
168	29.671106339
169	30.067831039
170	30.425807953
171	29.148628235
172	26.298706055
173	26.517646790
174	32.152629852
175	32.677742004
176	29.694015503
177	32.445800781
178	32.548503876
179	35.163242340
180	34.693931580
181	33.898895264
182	36.189750671
183	35.122467041
184	34.586132050
185	36.532382965
186	35.729938507
187	32.931324005
188	32.602661133
189	32.275352478
190	32.383922577
191	33.499114990
192	36.883613586
193	36.891300201
194	37.023193359
195	38.857185364
196	41.502414703
197	38.037883759
198	37.284271240
199	36.014732361
200	35.796806335
201	38.981346130
202	39.563159943
203	39.377075195
204	38.623783112
205	37.393432617
206	40.051078796
207	38.207572937
208	38.258323669
209	42.146419525
210	42.219985962
211	44.499595642
212	42.526031494
213	43.539863586
214	44.659957886
215	45.267910004
216	44.697753906
217	38.721290588
218	41.404479980
219	42.715530396
220	43.489376068
221	44.027126312
222	45.302871704
223	44.088768005
224	42.973804474
225	44.479923248
226	47.601394653
227	48.804813385
228	47.045650482
229	45.273490906
230	47.638694763
231	49.630222321
232	49.725177765
233	50.564109802
234	51.027873993
235	50.200248718
236	49.744049072
237	45.168327332
238	46.060615540
239	45.196697235
240	48.417873383
241	49.426483154
242	52.188045502
243	52.212123871
244	49.721855164
245	52.477798462
246	57.099563599
247	58.895275116
248	59.037395477
249	56.328632355
250	52.381877899
251	51.997386932
252	54.309982300
253	59.268558502
254	60.954425812
255	59.129322052
256	58.296676636
257	56.446876526
258	52.435607910
259	54.133098602
260	58.421756744
261	60.392364502
262	56.007137299
263	56.169578552
264	62.474903107
265	68.340446472
266	64.155113220
267	63.487880707
268	60.166870117
269	72.381423950
270	76.359931946
271	77.865966797
272	70.955795288
273	66.655509949
274	68.228248596
275	66.451606750
276	66.559051514
277	64.801521301
278	63.608566284
279	64.199401855
280	65.088539124
281	61.759517670
282	59.452209473
283	60.833488464
284	61.110202789
285	65.181602478
286	70.081298828
287	70.223632812
288	69.763259888
289	70.152282715
290	72.674705505
291	73.587120056
292	75.345748901
293	81.866409302
294	90.143692017
295	89.995544434
296	80.253646851
297	78.945106506
298	81.836090088
299	84.796310425
300	85.640411377
301	83.865020752
302	75.676612854
303	74.188980103
304	79.020103455
305	83.541320801
306	86.889533997
307	85.213806152
308	79.474777222
309	74.939605713
310	74.415298462
311	77.297500610
312	83.757225037
313	83.110427856
314	86.521247864
315	86.095024109
316	82.135482788
317	88.323371887
318	89.060714722
319	95.606254578
320	98.638458252
321	96.166702271
322	94.046981812
323	98.506088257
324	102.434928894
325	105.551757812
326	103.457138062
327	102.013168335
328	101.171195984
329	90.983779907
330	85.961135864
331	90.972572327
332	92.132728577
333	91.119361877
334	94.675735474
335	97.095039368
336	98.612739563
337	90.626121521
338	90.310623169
339	92.835960388
340	93.024612427
341	93.672325134
342	95.827522278
343	97.376457214
344	96.097717285
345	103.989219666
346	98.463333130
347	93.647781372
348	98.187690735
349	106.200637817
350	104.939361572
351	109.619712830
352	120.685920715
353	115.273567200
354	111.589019775
355	118.098320007
356	111.441253662
357	108.852569580
358	113.241210938
359	119.425254822
360	117.795585632
361	125.871322632
362	128.995956421
363	136.576004028
364	131.916259766
365	131.208023071
366	126.721786499
367	117.483230591
368	113.502937317
369	111.377449036
370	118.280418396
371	115.901069641
372	113.038848877
373	124.683769226
374	124.083747864
375	114.097267151
376	116.290191650
377	124.696266174
378	125.794494629
379	113.932647705
380	116.685462952
381	115.630493164
382	118.233634949
383	112.530250549
384	116.309837341
385	127.251556396
386	110.268394470
387	107.390632629
388	102.827949524
389	94.000823975
390	98.601188660
391	128.582275391
392	138.283828735
393	156.779129028
394	130.482574463
395	117.516433716
396	120.197570801
397	125.932937622
398	105.396171570
399	81.332984924
400	78.843238831
401	77.960632324
402	77.245498657
403	106.127426147
404	141.947723389
405	177.578216553
406	199.351608276
407	195.520202637
408	181.296005249
409	163.511383057
410	147.628509521
411	136.002700806
412	116.711433411
413	105.831321716
414	93.789955139
415	79.748184204
416	61.665283203
417	64.322311401
418	74.169197083
419	84.765945435
420	98.890419006
421	137.436813354
422	154.768722534
423	144.199096680
424	124.078338623
425	107.173370361
426	114.041145325
427	141.467941284
428	150.437026978
429	154.252090454
430	154.956863403
431	152.817306519
432	165.543701172
433	144.856048584
434	135.181060791
435	134.926742554
436	134.741958618
437	145.263870239
438	152.196899414
439	147.734725952
440	140.365280151
441	140.061447144
442	149.860122681
443	156.128585815
444	147.279006958
445	153.028793335
446	156.900222778
447	154.314651489
448	157.773101807
449	161.694412231
450	156.895874023
451	158.168487549
452	149.410263062
453	155.498245239
454	153.912643433
455	154.531494141
456	149.335479736
457	151.891159058
458	154.289871216
459	157.899307251
460	155.240173340
461	154.668167114
462	153.269042969
463	148.267639160
464	149.572952271
465	149.343841553
466	148.639816284
467	144.827697754
468	151.519165039
469	151.433990479
470	152.170745850
471	151.030151367
472	151.590347290
473	151.176788330
474	149.298675537
475	152.724456787
476	150.188644409
477	143.510223389
478	148.433059692
479	154.749588013
480	151.479614258
481	153.000488281
482	151.078720093
483	154.066223145
484	153.994705200
485	146.849395752
486	146.885482788
487	140.768417358
488	141.831695557
489	142.872207642
490	140.464447021
491	140.651855469
492	143.407562256
493	141.490814209
494	141.464614868
495	146.933135986
496	144.168685913
497	138.674560547
498	141.496566772
499	131.582199097
500	134.326080322
501	131.725357056
502	133.483764648
503	133.028198242
504	124.644721985
505	124.000907898
506	123.069313049
507	116.074234009
508	113.315422058
509	115.713356018
510	118.317276001
511	110.951881409
512	109.864776611
513	110.194412231
514	108.447631836
515	109.623634338
516	115.865257263
517	119.592742920
518	121.961410522
519	124.006919861
520	121.421348572
521	127.119186401
522	125.230888367
523	124.755668640
524	120.800056458
525	117.431259155
526	112.364921570
527	109.278999329
528	108.346366882
529	104.374893188
530	103.260826111
531	100.501991272
532	104.480377197
533	106.517837524
534	103.635643005
535	111.106506348
536	112.198753357
537	114.854888916
538	117.959083557
539	125.080726624
540	125.858413696
541	119.057983398
542	112.707351685
543	115.781272888
544	114.660820007
545	120.122711182
546	121.081886292
547	116.156379700
548	110.330284119
549	107.657646179
550	109.300148010
551	105.515007019
552	111.644798279
553	109.023155212
554	104.026969910
555	100.315361023
556	101.636749268
557	103.412902832
558	107.835624695
559	111.937088013
560	106.085624695
561	108.658172607
562	104.725074768
563	92.916435242
564	91.906044006
565	88.943099976
566	86.395690918
567	84.136352539
568	82.996505737
569	87.072998047
570	91.457290649
571	89.166809082
572	82.719322205
573	84.599250793
574	84.586448669
575	82.461372375
576	84.916954041
577	87.321060181
578	93.893272400
579	91.329322815
580	94.389762878
581	91.045616150
582	85.387619019
583	87.999275208
584	91.183921814
585	85.913276672
586	83.973434448
587	82.365814209
588	77.970497131
589	80.104896545
590	82.620254517
591	84.840873718
592	84.644508362
593	78.972824097
594	77.061416626
595	72.007102966
596	67.869155884
597	67.794227600
598	68.551460266
599	66.579933167
600	67.392272949
601	71.680114746
602	70.690666199
603	71.184959412
604	69.800003052
605	68.456741333
606	66.055953979
607	71.339645386
608	70.298706055
609	72.206214905
610	70.322586060
611	66.207740784
612	69.162376404
613	72.450111389
614	74.099594116
615	72.295692444
616	68.591735840
617	67.907608032
618	68.532501221
619	67.542053223
620	66.063896179
621	61.000553131
622	58.025547028
623	55.807613373
624	57.124168396
625	59.205692291
626	59.791587830
627	59.774700165
628	58.423099518
629	57.988128662
630	61.385608673
631	60.258380890
632	57.219551086
633	56.276271820
634	59.374874115
635	63.164985657
636	62.616218567
637	59.648319244
638	56.038669586
639	55.945812225
640	54.948001862
641	56.519008636
642	57.519283295
643	56.867088318
644	53.969982147
645	50.874126434
646	52.223033905
647	49.108940125
648	49.276340485
649	46.650695801
650	43.126213074
651	46.109840393
652	48.881549835
653	48.719806671
654	51.006145477
655	52.309543610
656	51.247276306
657	49.985382080
658	49.137035370
659	48.289096832
660	49.887767792
661	51.751022339
662	52.595664978
663	48.204776764
664	43.624137878
665	42.471000671
666	42.421981812
667	39.330905914
668	44.484519958
669	45.309391022
670	43.144607544
671	40.869228363
672	37.839485168
673	33.149272919
674	36.352703094
675	41.731483459
676	41.450084686
677	40.919792175
678	43.530502319
679	44.252620697
680	47.560283661
681	45.815372467
682	41.534481049
683	37.674049377
684	39.556224823
685	42.058593750
686	38.937129974
687	37.639007568
688	34.439304352
689	34.622489929
690	38.496597290
691	37.240364075
692	39.214668274
693	39.622909546
694	36.404945374
695	34.429328918
696	32.998573303
697	35.486858368
698	35.401943207
699	36.993076324
700	37.082828522
701	35.095981598
702	32.713153839
703	33.550773621
704	31.840360641
705	32.873382568
706	30.838054657
707	31.733634949
708	32.760440826
709	34.117973328
710	28.221277237
711	28.385513306
712	32.977508545
713	34.545333862
714	35.398933411
715	35.601840973
716	34.985641479
717	34.353511810
718	28.962688446
719	28.954853058
720	29.540636063
721	28.392583847
722	27.857860565
723	27.328981400
724	27.679992676
725	28.973415375
726	28.784381866
727	30.834236145
728	29.114761353
729	26.938238144
730	26.978450775
731	28.238796234
732	29.709697723
733	32.493225098
734	31.122787476
735	30.741598129
736	25.728191376
737	24.495355606
738	25.343725204
739	25.382204056
740	25.441812515
741	26.835866928
742	26.206954956
743	26.207649231
744	25.507070541
745	27.283100128
746	28.924314499
747	27.153062820
748	23.268863678
749	22.604227066
750	22.764616013
751	26.666013718
752	25.526903152
753	24.714927673
754	24.707359314
755	23.986305237
756	24.857841492
757	25.793098450
758	25.361537933
759	23.247089386
760	23.819589615
761	24.921947479
762	24.383398056
763	24.930171967
764	22.345897675
765	20.111398697
766	19.857194901
767	22.099784851
768	22.950168610
769	22.495445251
770	22.085601807
771	19.301401138
772	18.108846664
773	21.531406403
774	25.217298508
775	26.353668213
776	27.829404831
777	28.242248535
778	25.781387329
779	21.245641708
780	19.417201996
781	17.823326111
782	16.657878876
783	16.950576782
784	16.538803101
785	16.516199112
786	16.068534851
787	16.568105698
788	16.390861511
789	14.759540558
790	15.448753357
791	16.222751617
792	15.949214935
793	16.176544189
794	20.820547104
795	23.932750702
796	23.636106491
797	24.584949493
798	24.722850800
799	23.772140503
800	22.613109589
801	19.710508347
802	20.326189041
803	19.523019791
804	20.947507858
805	19.674619675
806	19.338647842
807	18.609050751
808	18.684984207
809	20.248718262
810	18.792623520
811	20.515817642
812	20.085948944
813	15.733649254
814	16.743186951
815	18.721132278
816	20.043560028
817	16.811456680
818	18.889547348
819	19.755615234
820	18.732227325
821	18.685352325
822	19.198633194
823	18.098175049
824	17.532976151
825	19.212625504
826	19.024324417
827	18.527074814
828	18.481040955
829	17.549127579
830	16.929145813
831	19.069725037
832	17.744697571
833	16.651088715
834	16.527540207
835	17.691431046
836	18.346487045
837	15.695975304
838	16.968751907
839	16.067638397
840	17.406888962
841	16.718761444
842	16.574901581
843	16.783342361
844	17.498882294
845	19.154829025
846	18.588912964
847	18.196840286
848	17.611825943
849	17.815553665
850	17.074989319
851	16.967451096
852	16.784343719
853	17.398288727
854	18.083169937
855	18.969299316
856	18.789548874
857	16.956270218
858	17.657758713
859	16.777778625
