X	Y
398	190.487319946
399	191.471481323
400	191.495529175
401	188.616790771
402	193.298309326
403	192.735794067
404	192.047775269
405	189.299163818
406	186.998031616
407	183.041000366
408	188.366256714
409	196.743896484
410	197.051269531
411	192.026367188
412	191.907958984
413	190.559967041
414	188.945541382
415	181.591110229
416	185.458236694
417	190.401855469
418	194.565734863
419	193.268722534
420	190.152816772
421	183.991897583
422	180.413528442
423	193.294616699
424	193.245101929
425	194.796829224
426	177.413192749
427	176.916534424
428	184.434326172
429	183.645889282
430	189.178771973
431	187.402236938
432	186.907104492
433	181.358718872
434	185.275451660
435	177.881729126
436	178.592193604
437	178.565032959
438	178.318618774
439	168.334472656
440	166.543823242
441	168.578201294
442	168.846771240
443	170.160766602
444	172.126190186
445	167.496200562
446	167.559005737
447	165.458312988
448	167.006530762
449	158.987411499
450	157.406143188
451	158.264068604
452	151.599975586
453	158.531082153
454	151.549667358
455	149.591384888
456	144.911895752
457	142.780960083
458	142.748718262
459	134.992843628
460	133.111785889
461	126.600479126
462	130.732284546
463	125.435806274
464	123.554672241
465	129.977508545
466	130.418563843
467	127.725219727
468	138.853591919
469	133.696258545
470	134.712905884
471	142.272232056
472	148.800964355
473	153.485961914
474	144.428314209
475	139.090103149
476	134.077941895
477	132.545822144
478	127.267318726
479	121.860633850
480	126.598396301
481	124.532691956
482	125.019966125
483	129.405273438
484	128.868713379
485	131.626708984
486	134.032073975
487	130.629653931
488	134.349655151
489	138.335510254
490	136.587783813
491	137.942733765
492	136.005462646
493	134.169281006
494	133.455780029
495	131.626831055
496	130.133102417
497	125.357864380
498	119.870750427
499	112.315574646
500	104.582168579
501	104.270858765
502	106.803962708
503	108.942581177
504	112.581657410
505	108.878448486
506	106.495002747
507	102.729248047
508	98.826965332
509	95.907791138
510	94.549125671
511	95.579315186
512	99.531341553
513	103.248649597
514	102.767921448
515	96.067626953
516	99.769317627
517	101.163986206
518	101.355415344
519	101.512245178
520	102.151550293
521	99.770416260
522	111.902793884
523	109.361709595
524	105.119338989
525	103.102478027
526	95.518218994
527	88.399612427
528	86.876884460
529	84.809562683
530	82.535827637
531	89.964462280
532	93.273323059
533	95.381919861
